,Regione,Tipo Ateneo,Sesso,Corso di laurea,Anno,Value
99052,Umbria,pubblica,maschi,difesa,2013,0
99053,Umbria,pubblica,maschi,difesa,2014,0
99054,Umbria,pubblica,maschi,difesa,2015,0
99055,Umbria,pubblica,maschi,difesa,2016,0
99056,Umbria,pubblica,maschi,difesa,2017,0
99057,Umbria,pubblica,femmine,difesa,2013,0
99058,Umbria,pubblica,femmine,difesa,2014,0
99059,Umbria,pubblica,femmine,difesa,2015,0
99060,Umbria,pubblica,femmine,difesa,2016,0
99061,Umbria,pubblica,femmine,difesa,2017,0
99062,Umbria,pubblica,femmine,difesa,2013,0
99063,Umbria,pubblica,femmine,difesa,2014,0
99064,Umbria,pubblica,femmine,difesa,2015,0
99065,Umbria,pubblica,femmine,difesa,2016,0
99066,Umbria,pubblica,femmine,difesa,2017,0
99067,Umbria,pubblica,femmine,difesa,2013,0
99068,Umbria,pubblica,femmine,difesa,2014,0
99069,Umbria,pubblica,femmine,difesa,2015,0
99070,Umbria,pubblica,femmine,difesa,2016,0
99071,Umbria,pubblica,femmine,difesa,2017,0
99087,Umbria,privata,maschi,difesa,2013,0
99088,Umbria,privata,maschi,difesa,2014,0
99089,Umbria,privata,maschi,difesa,2015,0
99090,Umbria,privata,maschi,difesa,2016,0
99091,Umbria,privata,maschi,difesa,2017,0
99092,Umbria,privata,maschi,difesa,2013,0
99093,Umbria,privata,maschi,difesa,2014,0
99094,Umbria,privata,maschi,difesa,2015,0
99095,Umbria,privata,maschi,difesa,2016,0
99096,Umbria,privata,maschi,difesa,2017,0
99097,Umbria,privata,maschi,difesa,2013,0
99098,Umbria,privata,maschi,difesa,2014,0
99099,Umbria,privata,maschi,difesa,2015,0
99100,Umbria,privata,maschi,difesa,2016,0
99101,Umbria,privata,maschi,difesa,2017,0
99102,Umbria,privata,femmine,difesa,2013,0
99103,Umbria,privata,femmine,difesa,2014,0
99104,Umbria,privata,femmine,difesa,2015,0
99105,Umbria,privata,femmine,difesa,2016,0
99106,Umbria,privata,femmine,difesa,2017,0
99107,Umbria,privata,femmine,difesa,2013,0
99108,Umbria,privata,femmine,difesa,2014,0
99109,Umbria,privata,femmine,difesa,2015,0
99110,Umbria,privata,femmine,difesa,2016,0
99111,Umbria,privata,femmine,difesa,2017,0
99112,Umbria,privata,femmine,difesa,2013,0
99113,Umbria,privata,femmine,difesa,2014,0
99114,Umbria,privata,femmine,difesa,2015,0
99115,Umbria,privata,femmine,difesa,2016,0
99116,Umbria,privata,femmine,difesa,2017,0
99177,Marche,pubblica,maschi,difesa,2013,0
99178,Marche,pubblica,maschi,difesa,2014,0
99179,Marche,pubblica,maschi,difesa,2015,0
99180,Marche,pubblica,maschi,difesa,2016,0
99181,Marche,pubblica,maschi,difesa,2017,0
99182,Marche,pubblica,maschi,difesa,2013,0
99183,Marche,pubblica,maschi,difesa,2014,0
99184,Marche,pubblica,maschi,difesa,2015,0
99185,Marche,pubblica,maschi,difesa,2016,0
99186,Marche,pubblica,maschi,difesa,2017,0
99187,Marche,pubblica,maschi,difesa,2013,0
99188,Marche,pubblica,maschi,difesa,2014,0
99189,Marche,pubblica,maschi,difesa,2015,0
99190,Marche,pubblica,maschi,difesa,2016,0
99191,Marche,pubblica,maschi,difesa,2017,0
99192,Marche,pubblica,femmine,difesa,2013,0
99193,Marche,pubblica,femmine,difesa,2014,0
99194,Marche,pubblica,femmine,difesa,2015,0
99195,Marche,pubblica,femmine,difesa,2016,0
99196,Marche,pubblica,femmine,difesa,2017,0
99197,Marche,pubblica,femmine,difesa,2013,0
99198,Marche,pubblica,femmine,difesa,2014,0
99199,Marche,pubblica,femmine,difesa,2015,0
99200,Marche,pubblica,femmine,difesa,2016,0
99201,Marche,pubblica,femmine,difesa,2017,0
99202,Marche,pubblica,femmine,difesa,2013,0
99203,Marche,pubblica,femmine,difesa,2014,0
99204,Marche,pubblica,femmine,difesa,2015,0
99205,Marche,pubblica,femmine,difesa,2016,0
99206,Marche,pubblica,femmine,difesa,2017,0
99222,Marche,privata,maschi,difesa,2013,0
99223,Marche,privata,maschi,difesa,2014,0
99224,Marche,privata,maschi,difesa,2015,0
99225,Marche,privata,maschi,difesa,2016,0
99226,Marche,privata,maschi,difesa,2017,0
99227,Marche,privata,maschi,difesa,2013,0
99228,Marche,privata,maschi,difesa,2014,0
99229,Marche,privata,maschi,difesa,2015,0
99230,Marche,privata,maschi,difesa,2016,0
99231,Marche,privata,maschi,difesa,2017,0
99232,Marche,privata,maschi,difesa,2013,0
99233,Marche,privata,maschi,difesa,2014,0
99234,Marche,privata,maschi,difesa,2015,0
99235,Marche,privata,maschi,difesa,2016,0
99236,Marche,privata,maschi,difesa,2017,0
99237,Marche,privata,femmine,difesa,2013,0
99238,Marche,privata,femmine,difesa,2014,0
99239,Marche,privata,femmine,difesa,2015,0
99240,Marche,privata,femmine,difesa,2016,0
99241,Marche,privata,femmine,difesa,2017,0
99242,Marche,privata,femmine,difesa,2013,0
99243,Marche,privata,femmine,difesa,2014,0
99244,Marche,privata,femmine,difesa,2015,0
99245,Marche,privata,femmine,difesa,2016,0
99246,Marche,privata,femmine,difesa,2017,0
99247,Marche,privata,femmine,difesa,2013,0
99248,Marche,privata,femmine,difesa,2014,0
99249,Marche,privata,femmine,difesa,2015,0
99250,Marche,privata,femmine,difesa,2016,0
99251,Marche,privata,femmine,difesa,2017,0
99312,Lazio,pubblica,maschi,difesa,2013,0
99313,Lazio,pubblica,maschi,difesa,2014,0
99314,Lazio,pubblica,maschi,difesa,2015,0
99315,Lazio,pubblica,maschi,difesa,2016,0
99316,Lazio,pubblica,maschi,difesa,2017,0
99317,Lazio,pubblica,femmine,difesa,2013,0
99318,Lazio,pubblica,femmine,difesa,2014,0
99319,Lazio,pubblica,femmine,difesa,2015,0
99320,Lazio,pubblica,femmine,difesa,2016,0
99321,Lazio,pubblica,femmine,difesa,2017,0
99327,Lazio,privata,maschi,difesa,2013,0
99328,Lazio,privata,maschi,difesa,2014,0
99329,Lazio,privata,maschi,difesa,2015,0
99330,Lazio,privata,maschi,difesa,2016,0
99331,Lazio,privata,maschi,difesa,2017,0
99332,Lazio,privata,maschi,difesa,2013,0
99333,Lazio,privata,maschi,difesa,2014,0
99334,Lazio,privata,maschi,difesa,2015,0
99335,Lazio,privata,maschi,difesa,2016,0
99336,Lazio,privata,maschi,difesa,2017,0
99337,Lazio,privata,maschi,difesa,2013,0
99338,Lazio,privata,maschi,difesa,2014,0
99339,Lazio,privata,maschi,difesa,2015,0
99340,Lazio,privata,maschi,difesa,2016,0
99341,Lazio,privata,maschi,difesa,2017,0
99342,Lazio,privata,femmine,difesa,2013,0
99343,Lazio,privata,femmine,difesa,2014,0
99344,Lazio,privata,femmine,difesa,2015,0
99345,Lazio,privata,femmine,difesa,2016,0
99346,Lazio,privata,femmine,difesa,2017,0
99347,Lazio,privata,femmine,difesa,2013,0
99348,Lazio,privata,femmine,difesa,2014,0
99349,Lazio,privata,femmine,difesa,2015,0
99350,Lazio,privata,femmine,difesa,2016,0
99351,Lazio,privata,femmine,difesa,2017,0
99352,Lazio,privata,femmine,difesa,2013,0
99353,Lazio,privata,femmine,difesa,2014,0
99354,Lazio,privata,femmine,difesa,2015,0
99355,Lazio,privata,femmine,difesa,2016,0
99356,Lazio,privata,femmine,difesa,2017,0
99462,Abruzzo,pubblica,maschi,difesa,2013,0
99463,Abruzzo,pubblica,maschi,difesa,2014,0
99464,Abruzzo,pubblica,maschi,difesa,2015,0
99465,Abruzzo,pubblica,maschi,difesa,2016,0
99466,Abruzzo,pubblica,maschi,difesa,2017,0
99467,Abruzzo,pubblica,maschi,difesa,2013,0
99468,Abruzzo,pubblica,maschi,difesa,2014,0
99469,Abruzzo,pubblica,maschi,difesa,2015,0
99470,Abruzzo,pubblica,maschi,difesa,2016,0
99471,Abruzzo,pubblica,maschi,difesa,2017,0
99472,Abruzzo,pubblica,maschi,difesa,2013,0
99473,Abruzzo,pubblica,maschi,difesa,2014,0
99474,Abruzzo,pubblica,maschi,difesa,2015,0
99475,Abruzzo,pubblica,maschi,difesa,2016,0
99476,Abruzzo,pubblica,maschi,difesa,2017,0
99477,Abruzzo,pubblica,femmine,difesa,2013,0
99478,Abruzzo,pubblica,femmine,difesa,2014,0
99479,Abruzzo,pubblica,femmine,difesa,2015,0
99480,Abruzzo,pubblica,femmine,difesa,2016,0
99481,Abruzzo,pubblica,femmine,difesa,2017,0
99482,Abruzzo,pubblica,femmine,difesa,2013,0
99483,Abruzzo,pubblica,femmine,difesa,2014,0
99484,Abruzzo,pubblica,femmine,difesa,2015,0
99485,Abruzzo,pubblica,femmine,difesa,2016,0
99486,Abruzzo,pubblica,femmine,difesa,2017,0
99487,Abruzzo,pubblica,femmine,difesa,2013,0
99488,Abruzzo,pubblica,femmine,difesa,2014,0
99489,Abruzzo,pubblica,femmine,difesa,2015,0
99490,Abruzzo,pubblica,femmine,difesa,2016,0
99491,Abruzzo,pubblica,femmine,difesa,2017,0
99507,Abruzzo,privata,maschi,difesa,2013,0
99508,Abruzzo,privata,maschi,difesa,2014,0
99509,Abruzzo,privata,maschi,difesa,2015,0
99510,Abruzzo,privata,maschi,difesa,2016,0
99511,Abruzzo,privata,maschi,difesa,2017,0
99512,Abruzzo,privata,maschi,difesa,2013,0
99513,Abruzzo,privata,maschi,difesa,2014,0
99514,Abruzzo,privata,maschi,difesa,2015,0
99515,Abruzzo,privata,maschi,difesa,2016,0
99516,Abruzzo,privata,maschi,difesa,2017,0
99517,Abruzzo,privata,maschi,difesa,2013,0
99518,Abruzzo,privata,maschi,difesa,2014,0
99519,Abruzzo,privata,maschi,difesa,2015,0
99520,Abruzzo,privata,maschi,difesa,2016,0
99521,Abruzzo,privata,maschi,difesa,2017,0
99522,Abruzzo,privata,femmine,difesa,2013,0
99523,Abruzzo,privata,femmine,difesa,2014,0
99524,Abruzzo,privata,femmine,difesa,2015,0
99525,Abruzzo,privata,femmine,difesa,2016,0
99526,Abruzzo,privata,femmine,difesa,2017,0
99527,Abruzzo,privata,femmine,difesa,2013,0
99528,Abruzzo,privata,femmine,difesa,2014,0
99529,Abruzzo,privata,femmine,difesa,2015,0
99530,Abruzzo,privata,femmine,difesa,2016,0
99531,Abruzzo,privata,femmine,difesa,2017,0
99532,Abruzzo,privata,femmine,difesa,2013,0
99533,Abruzzo,privata,femmine,difesa,2014,0
99534,Abruzzo,privata,femmine,difesa,2015,0
99535,Abruzzo,privata,femmine,difesa,2016,0
99536,Abruzzo,privata,femmine,difesa,2017,0
99597,Molise,pubblica,maschi,difesa,2013,0
99598,Molise,pubblica,maschi,difesa,2014,0
99599,Molise,pubblica,maschi,difesa,2015,0
99600,Molise,pubblica,maschi,difesa,2016,0
99601,Molise,pubblica,maschi,difesa,2017,0
99602,Molise,pubblica,maschi,difesa,2013,0
99603,Molise,pubblica,maschi,difesa,2014,0
99604,Molise,pubblica,maschi,difesa,2015,0
99605,Molise,pubblica,maschi,difesa,2016,0
99606,Molise,pubblica,maschi,difesa,2017,0
99607,Molise,pubblica,maschi,difesa,2013,0
99608,Molise,pubblica,maschi,difesa,2014,0
99609,Molise,pubblica,maschi,difesa,2015,0
99610,Molise,pubblica,maschi,difesa,2016,0
99611,Molise,pubblica,maschi,difesa,2017,0
99612,Molise,pubblica,femmine,difesa,2013,0
99613,Molise,pubblica,femmine,difesa,2014,0
99614,Molise,pubblica,femmine,difesa,2015,0
99615,Molise,pubblica,femmine,difesa,2016,0
99616,Molise,pubblica,femmine,difesa,2017,0
99617,Molise,pubblica,femmine,difesa,2013,0
99618,Molise,pubblica,femmine,difesa,2014,0
99619,Molise,pubblica,femmine,difesa,2015,0
99620,Molise,pubblica,femmine,difesa,2016,0
99621,Molise,pubblica,femmine,difesa,2017,0
99622,Molise,pubblica,femmine,difesa,2013,0
99623,Molise,pubblica,femmine,difesa,2014,0
99624,Molise,pubblica,femmine,difesa,2015,0
99625,Molise,pubblica,femmine,difesa,2016,0
99626,Molise,pubblica,femmine,difesa,2017,0
99642,Molise,privata,maschi,difesa,2013,0
99643,Molise,privata,maschi,difesa,2014,0
99644,Molise,privata,maschi,difesa,2015,0
99645,Molise,privata,maschi,difesa,2016,0
99646,Molise,privata,maschi,difesa,2017,0
99647,Molise,privata,maschi,difesa,2013,0
99648,Molise,privata,maschi,difesa,2014,0
99649,Molise,privata,maschi,difesa,2015,0
99650,Molise,privata,maschi,difesa,2016,0
99651,Molise,privata,maschi,difesa,2017,0
99652,Molise,privata,maschi,difesa,2013,0
99653,Molise,privata,maschi,difesa,2014,0
99654,Molise,privata,maschi,difesa,2015,0
99655,Molise,privata,maschi,difesa,2016,0
99656,Molise,privata,maschi,difesa,2017,0
99657,Molise,privata,femmine,difesa,2013,0
99658,Molise,privata,femmine,difesa,2014,0
99659,Molise,privata,femmine,difesa,2015,0
99660,Molise,privata,femmine,difesa,2016,0
99661,Molise,privata,femmine,difesa,2017,0
99662,Molise,privata,femmine,difesa,2013,0
99663,Molise,privata,femmine,difesa,2014,0
99664,Molise,privata,femmine,difesa,2015,0
99665,Molise,privata,femmine,difesa,2016,0
99666,Molise,privata,femmine,difesa,2017,0
99667,Molise,privata,femmine,difesa,2013,0
99668,Molise,privata,femmine,difesa,2014,0
99669,Molise,privata,femmine,difesa,2015,0
99670,Molise,privata,femmine,difesa,2016,0
99671,Molise,privata,femmine,difesa,2017,0
99732,Campania,pubblica,maschi,difesa,2013,0
99733,Campania,pubblica,maschi,difesa,2014,0
99734,Campania,pubblica,maschi,difesa,2015,0
99735,Campania,pubblica,maschi,difesa,2016,0
99736,Campania,pubblica,maschi,difesa,2017,0
99737,Campania,pubblica,femmine,difesa,2013,0
99738,Campania,pubblica,femmine,difesa,2014,0
99739,Campania,pubblica,femmine,difesa,2015,0
99740,Campania,pubblica,femmine,difesa,2016,0
99741,Campania,pubblica,femmine,difesa,2017,0
99747,Campania,privata,maschi,difesa,2013,0
99748,Campania,privata,maschi,difesa,2014,0
99749,Campania,privata,maschi,difesa,2015,0
99750,Campania,privata,maschi,difesa,2016,0
99751,Campania,privata,maschi,difesa,2017,0
99752,Campania,privata,maschi,difesa,2013,0
99753,Campania,privata,maschi,difesa,2014,0
99754,Campania,privata,maschi,difesa,2015,0
99755,Campania,privata,maschi,difesa,2016,0
99756,Campania,privata,maschi,difesa,2017,0
99757,Campania,privata,maschi,difesa,2013,0
99758,Campania,privata,maschi,difesa,2014,0
99759,Campania,privata,maschi,difesa,2015,0
99760,Campania,privata,maschi,difesa,2016,0
99761,Campania,privata,maschi,difesa,2017,0
99762,Campania,privata,femmine,difesa,2013,0
99763,Campania,privata,femmine,difesa,2014,0
99764,Campania,privata,femmine,difesa,2015,0
99765,Campania,privata,femmine,difesa,2016,0
99766,Campania,privata,femmine,difesa,2017,0
99767,Campania,privata,femmine,difesa,2013,0
99768,Campania,privata,femmine,difesa,2014,0
99769,Campania,privata,femmine,difesa,2015,0
99770,Campania,privata,femmine,difesa,2016,0
99771,Campania,privata,femmine,difesa,2017,0
99772,Campania,privata,femmine,difesa,2013,0
99773,Campania,privata,femmine,difesa,2014,0
99774,Campania,privata,femmine,difesa,2015,0
99775,Campania,privata,femmine,difesa,2016,0
99776,Campania,privata,femmine,difesa,2017,0
99807,Puglia,pubblica,maschi,difesa,2013,0
99808,Puglia,pubblica,maschi,difesa,2014,0
99809,Puglia,pubblica,maschi,difesa,2015,0
99810,Puglia,pubblica,maschi,difesa,2016,0
99811,Puglia,pubblica,maschi,difesa,2017,0
99812,Puglia,pubblica,maschi,difesa,2013,0
99813,Puglia,pubblica,maschi,difesa,2014,0
99814,Puglia,pubblica,maschi,difesa,2015,0
99815,Puglia,pubblica,maschi,difesa,2016,0
99816,Puglia,pubblica,maschi,difesa,2017,0
99817,Puglia,pubblica,maschi,difesa,2013,0
99818,Puglia,pubblica,maschi,difesa,2014,0
99819,Puglia,pubblica,maschi,difesa,2015,0
99820,Puglia,pubblica,maschi,difesa,2016,0
99821,Puglia,pubblica,maschi,difesa,2017,0
99822,Puglia,pubblica,femmine,difesa,2013,0
99823,Puglia,pubblica,femmine,difesa,2014,0
99824,Puglia,pubblica,femmine,difesa,2015,0
99825,Puglia,pubblica,femmine,difesa,2016,0
99826,Puglia,pubblica,femmine,difesa,2017,0
99827,Puglia,pubblica,femmine,difesa,2013,0
99828,Puglia,pubblica,femmine,difesa,2014,0
99829,Puglia,pubblica,femmine,difesa,2015,0
99830,Puglia,pubblica,femmine,difesa,2016,0
99831,Puglia,pubblica,femmine,difesa,2017,0
99832,Puglia,pubblica,femmine,difesa,2013,0
99833,Puglia,pubblica,femmine,difesa,2014,0
99834,Puglia,pubblica,femmine,difesa,2015,0
99835,Puglia,pubblica,femmine,difesa,2016,0
99836,Puglia,pubblica,femmine,difesa,2017,0
99852,Puglia,privata,maschi,difesa,2013,0
99853,Puglia,privata,maschi,difesa,2014,0
99854,Puglia,privata,maschi,difesa,2015,0
99855,Puglia,privata,maschi,difesa,2016,0
99856,Puglia,privata,maschi,difesa,2017,0
99857,Puglia,privata,maschi,difesa,2013,0
99858,Puglia,privata,maschi,difesa,2014,0
99859,Puglia,privata,maschi,difesa,2015,0
99860,Puglia,privata,maschi,difesa,2016,0
99861,Puglia,privata,maschi,difesa,2017,0
99862,Puglia,privata,maschi,difesa,2013,0
99863,Puglia,privata,maschi,difesa,2014,0
99864,Puglia,privata,maschi,difesa,2015,0
99865,Puglia,privata,maschi,difesa,2016,0
99866,Puglia,privata,maschi,difesa,2017,0
99867,Puglia,privata,femmine,difesa,2013,0
99868,Puglia,privata,femmine,difesa,2014,0
99869,Puglia,privata,femmine,difesa,2015,0
99870,Puglia,privata,femmine,difesa,2016,0
99871,Puglia,privata,femmine,difesa,2017,0
99872,Puglia,privata,femmine,difesa,2013,0
99873,Puglia,privata,femmine,difesa,2014,0
99874,Puglia,privata,femmine,difesa,2015,0
99875,Puglia,privata,femmine,difesa,2016,0
99876,Puglia,privata,femmine,difesa,2017,0
99877,Puglia,privata,femmine,difesa,2013,0
99878,Puglia,privata,femmine,difesa,2014,0
99879,Puglia,privata,femmine,difesa,2015,0
99880,Puglia,privata,femmine,difesa,2016,0
99881,Puglia,privata,femmine,difesa,2017,0
99942,Basilicata,pubblica,maschi,difesa,2013,0
99943,Basilicata,pubblica,maschi,difesa,2014,0
99944,Basilicata,pubblica,maschi,difesa,2015,0
99945,Basilicata,pubblica,maschi,difesa,2016,0
99946,Basilicata,pubblica,maschi,difesa,2017,0
99947,Basilicata,pubblica,maschi,difesa,2013,0
99948,Basilicata,pubblica,maschi,difesa,2014,0
99949,Basilicata,pubblica,maschi,difesa,2015,0
99950,Basilicata,pubblica,maschi,difesa,2016,0
99951,Basilicata,pubblica,maschi,difesa,2017,0
99952,Basilicata,pubblica,maschi,difesa,2013,0
99953,Basilicata,pubblica,maschi,difesa,2014,0
99954,Basilicata,pubblica,maschi,difesa,2015,0
99955,Basilicata,pubblica,maschi,difesa,2016,0
99956,Basilicata,pubblica,maschi,difesa,2017,0
99957,Basilicata,pubblica,femmine,difesa,2013,0
99958,Basilicata,pubblica,femmine,difesa,2014,0
99959,Basilicata,pubblica,femmine,difesa,2015,0
99960,Basilicata,pubblica,femmine,difesa,2016,0
99961,Basilicata,pubblica,femmine,difesa,2017,0
99962,Basilicata,pubblica,femmine,difesa,2013,0
99963,Basilicata,pubblica,femmine,difesa,2014,0
99964,Basilicata,pubblica,femmine,difesa,2015,0
99965,Basilicata,pubblica,femmine,difesa,2016,0
99966,Basilicata,pubblica,femmine,difesa,2017,0
99967,Basilicata,pubblica,femmine,difesa,2013,0
99968,Basilicata,pubblica,femmine,difesa,2014,0
99969,Basilicata,pubblica,femmine,difesa,2015,0
99970,Basilicata,pubblica,femmine,difesa,2016,0
99971,Basilicata,pubblica,femmine,difesa,2017,0
99987,Basilicata,privata,maschi,difesa,2013,0
99988,Basilicata,privata,maschi,difesa,2014,0
99989,Basilicata,privata,maschi,difesa,2015,0
99990,Basilicata,privata,maschi,difesa,2016,0
99991,Basilicata,privata,maschi,difesa,2017,0
99992,Basilicata,privata,maschi,difesa,2013,0
99993,Basilicata,privata,maschi,difesa,2014,0
99994,Basilicata,privata,maschi,difesa,2015,0
99995,Basilicata,privata,maschi,difesa,2016,0
99996,Basilicata,privata,maschi,difesa,2017,0
99997,Basilicata,privata,maschi,difesa,2013,0
99998,Basilicata,privata,maschi,difesa,2014,0
99999,Basilicata,privata,maschi,difesa,2015,0
100000,Basilicata,privata,maschi,difesa,2016,0
100001,Basilicata,privata,maschi,difesa,2017,0
100002,Basilicata,privata,femmine,difesa,2013,0
100003,Basilicata,privata,femmine,difesa,2014,0
100004,Basilicata,privata,femmine,difesa,2015,0
100005,Basilicata,privata,femmine,difesa,2016,0
100006,Basilicata,privata,femmine,difesa,2017,0
100007,Basilicata,privata,femmine,difesa,2013,0
100008,Basilicata,privata,femmine,difesa,2014,0
100009,Basilicata,privata,femmine,difesa,2015,0
100010,Basilicata,privata,femmine,difesa,2016,0
100011,Basilicata,privata,femmine,difesa,2017,0
100012,Basilicata,privata,femmine,difesa,2013,0
100013,Basilicata,privata,femmine,difesa,2014,0
100014,Basilicata,privata,femmine,difesa,2015,0
100015,Basilicata,privata,femmine,difesa,2016,0
100016,Basilicata,privata,femmine,difesa,2017,0
100077,Calabria,pubblica,maschi,difesa,2013,0
100078,Calabria,pubblica,maschi,difesa,2014,0
100079,Calabria,pubblica,maschi,difesa,2015,0
100080,Calabria,pubblica,maschi,difesa,2016,0
100081,Calabria,pubblica,maschi,difesa,2017,0
100082,Calabria,pubblica,maschi,difesa,2013,0
100083,Calabria,pubblica,maschi,difesa,2014,0
100084,Calabria,pubblica,maschi,difesa,2015,0
100085,Calabria,pubblica,maschi,difesa,2016,0
100086,Calabria,pubblica,maschi,difesa,2017,0
100087,Calabria,pubblica,maschi,difesa,2013,0
100088,Calabria,pubblica,maschi,difesa,2014,0
100089,Calabria,pubblica,maschi,difesa,2015,0
100090,Calabria,pubblica,maschi,difesa,2016,0
100091,Calabria,pubblica,maschi,difesa,2017,0
100092,Calabria,pubblica,femmine,difesa,2013,0
100093,Calabria,pubblica,femmine,difesa,2014,0
100094,Calabria,pubblica,femmine,difesa,2015,0
100095,Calabria,pubblica,femmine,difesa,2016,0
100096,Calabria,pubblica,femmine,difesa,2017,0
100097,Calabria,pubblica,femmine,difesa,2013,0
100098,Calabria,pubblica,femmine,difesa,2014,0
100099,Calabria,pubblica,femmine,difesa,2015,0
100100,Calabria,pubblica,femmine,difesa,2016,0
100101,Calabria,pubblica,femmine,difesa,2017,0
100102,Calabria,pubblica,femmine,difesa,2013,0
100103,Calabria,pubblica,femmine,difesa,2014,0
100104,Calabria,pubblica,femmine,difesa,2015,0
100105,Calabria,pubblica,femmine,difesa,2016,0
100106,Calabria,pubblica,femmine,difesa,2017,0
